origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
7962	47.341766	8.498005	8.535305	47.461059	18753	1	Switzerland	CHE	Europe	81464618.089844	18
995	47.176925	8.535305	8.661839	47.295207	18758	1	Switzerland	CHE	Europe	273156812.688477	18
7962	47.295207	8.535305	9.122065	47.369022	18762	1	Switzerland	CHE	Europe	791916938.482422	18
15923	47.369022	8.535305	9.122065	47.461059	18763	1	Switzerland	CHE	Europe	988963924.170898	18
995	47.461059	8.499376	8.50887	47.561317	18776	1	Switzerland	CHE	Europe	17463049.813477	18
995	47.461059	8.50887	8.603453	47.561317	18777	1	Switzerland	CHE	Europe	173973840.367188	18
995	49.976325	8.550128	8.665816	50.037296	18853	1	Germany	DEU	Europe	136002898.525391	18
3981	50.037296	8.550128	8.665816	50.051509	18854	1	Germany	DEU	Europe	31728564.037109	18
7962	50.051509	8.550128	8.665816	50.116081	18855	1	Germany	DEU	Europe	144266547.635742	18
7961	49.872859	8.665816	8.688623	50.116081	18856	1	Germany	DEU	Europe	106929428.541992	18
3981	49.872859	8.688623	8.783361	50.116081	18857	1	Germany	DEU	Europe	444174165.87793	18
7961	50.738357	3.863137	4.380948	50.826454	18869	1	Belgium	BEL	Europe	894075721.591309	18
15923	50.826454	3.863137	4.380948	50.845146	18870	1	Belgium	BEL	Europe	189917590.675293	18
1991	50.845146	4.210798	4.261864	50.978332	18876	1	Belgium	BEL	Europe	133670808.250977	18
7962	50.845146	4.261864	4.347647	50.978332	18877	1	Belgium	BEL	Europe	224546331.10498	18
15923	50.845146	4.347647	4.380948	50.978332	18878	1	Belgium	BEL	Europe	87168988.868652	18
7961	50.700817	4.380948	4.424355	50.83847	18890	1	Belgium	BEL	Europe	117076330.628906	18
7961	50.83847	4.380948	4.484439	50.888172	18897	1	Belgium	BEL	Europe	100988255.71875	18
7962	50.888172	4.380948	4.484439	50.978332	18898	1	Belgium	BEL	Europe	183469232.330078	18
15923	50.116081	8.081116	9.122065	50.214088	19127	1	Germany	DEU	Europe	1973591723.41016	18
1991	45.361846	9.122065	9.234236	45.392261	19219	1	Italy	ITA	Europe	60187008.111328	18
7961	45.392261	9.122065	9.234236	45.443466	19220	1	Italy	ITA	Europe	101400708.540039	18
15923	45.443466	9.122065	9.234236	45.458721	19221	1	Italy	ITA	Europe	30227102.535156	18
31846	45.458721	9.122065	9.234236	45.47837	19222	1	Italy	ITA	Europe	38945670.648438	18
1990	45.385772	9.234236	9.401	45.437004	19225	1	Italy	ITA	Europe	150814063.757812	18
3981	45.437004	9.234236	9.401	45.47837	19226	1	Italy	ITA	Europe	121870992.708008	18
31845	41.85572	11.331831	12.487006	41.910644	19259	0			Europe	1056047136.85156	18
995	41.910644	12.117242	12.378213	42.092189	19263	1	Italy	ITA	Europe	790051951.453125	18
995	41.910644	12.378213	12.408967	42.092189	19264	1	Italy	ITA	Europe	93103286.246094	18
7962	41.910644	12.408967	12.487006	42.4174	19267	1	Italy	ITA	Europe	661159078.105469	18
31845	41.85572	12.487006	13.120005	41.907318	19283	1	Italy	ITA	Europe	543623155.894531	18
15923	41.907318	12.487006	13.120005	41.993007	19284	1	Italy	ITA	Europe	903768764.811523	18
31845	45.47837	9.122065	9.221101	45.600284	19372	1	Italy	ITA	Europe	213614680.662109	18
7961	45.47837	9.221101	9.321812	45.505481	19373	1	Italy	ITA	Europe	48265944.262695	18
7962	45.505481	9.221101	9.321812	45.600284	19374	1	Italy	ITA	Europe	168961610.405273	18
995	47.82069	11.358892	11.573231	48.049999	19625	1	Germany	DEU	Europe	909098951.946289	18
995	48.049999	11.358892	11.573231	48.09695	19626	1	Germany	DEU	Europe	186636656.019531	18
1990	48.09695	11.358892	11.573231	48.122028	19627	1	Germany	DEU	Europe	99758318.863281	18
3981	48.122028	11.358892	11.573231	48.136302	19628	1	Germany	DEU	Europe	56802603.504883	18
7961	48.136302	11.358892	11.573231	48.145912	19629	1	Germany	DEU	Europe	38251365.585938	18
1990	48.145912	11.479108	11.535408	48.289249	19632	1	Germany	DEU	Europe	150085003.741211	18
3981	48.145912	11.535408	11.540379	48.289249	19633	1	Germany	DEU	Europe	13251732.745117	18
7962	48.145912	11.540379	11.573231	48.289249	19634	1	Germany	DEU	Europe	87577132.201172	18
15923	47.82069	11.573231	11.609712	48.289249	19635	1	Germany	DEU	Europe	316905625.955078	18
7961	47.82069	11.609712	11.692399	48.289249	19636	1	Germany	DEU	Europe	718291041.728516	18
3981	47.383758	18.903573	19.942607	47.433162	19853	1	Hungary	HUN	Europe	939928871.611328	18
1991	47.433162	18.941888	19.010519	47.684101	19860	1	Hungary	HUN	Europe	316252698.693359	18
7961	47.433162	19.010519	19.040758	47.684101	19861	1	Hungary	HUN	Europe	139341774.9375	18
15923	47.433162	19.040758	19.058422	47.684101	19862	1	Hungary	HUN	Europe	81395982.423828	18
15923	47.433162	19.058422	19.081981	47.684101	19863	1	Hungary	HUN	Europe	108560232.673828	18
7961	47.433162	19.081981	19.12561	47.684101	19864	1	Hungary	HUN	Europe	201043099.927734	18
3981	47.433162	19.12561	19.158086	47.684101	19865	1	Hungary	HUN	Europe	149649905.185547	18
1990	47.433162	19.158086	19.229612	47.684101	19866	1	Hungary	HUN	Europe	329592903.013672	18
1990	49.75	14.315502	14.402081	50.081787	19886	1	Czech Republic	CZE	Europe	552828654.464844	18
3981	49.75	14.402081	14.424953	50.081787	19887	1	Czech Republic	CZE	Europe	146043463.021484	18
7962	49.75	14.424953	14.485731	50.081787	19888	1	Czech Republic	CZE	Europe	388082790.988281	18
31846	50.081787	13.120005	14.485731	50.0867	19889	1	Czech Republic	CZE	Europe	129582813.394531	18
31845	50.0867	13.120005	14.485731	50.08781	19890	1	Czech Republic	CZE	Europe	29278640.394531	18
1990	50.08781	14.150674	14.411193	50.100921	19895	1	Czech Republic	CZE	Europe	65978739.103516	18
995	50.100921	14.150674	14.411193	50.107021	19896	1	Czech Republic	CZE	Europe	30703303.228516	18
996	50.107021	14.150674	14.411193	50.674182	19897	1	Czech Republic	CZE	Europe	2871974848.14844	18
7962	50.08781	14.411193	14.485731	50.674182	19898	1	Czech Republic	CZE	Europe	849372780.115234	18
1991	48.129676	16.118255	16.309463	48.210186	19918	1	Austria	AUT	Europe	286037084.386719	18
7961	47.684101	16.309463	16.344833	48.210186	19919	1	Austria	AUT	Europe	344257358.429688	18
15923	47.684101	16.344833	16.382799	48.210186	19920	1	Austria	AUT	Europe	369524310.716797	18
995	48.210186	16.052392	16.283185	48.308784	19923	1	Austria	AUT	Europe	423561869.035156	18
3981	48.210186	16.283185	16.339487	48.519008	19925	1	Austria	AUT	Europe	324305604.945312	18
7962	48.210186	16.339487	16.382799	48.519008	19926	1	Austria	AUT	Europe	249481801.025391	18
995	49.898033	14.485731	15.04035	50.037254	19928	1	Czech Republic	CZE	Europe	1487588141.94922	18
1990	50.037254	14.485731	15.04035	50.106277	19929	1	Czech Republic	CZE	Europe	739116178.662109	18
995	50.106277	14.485731	14.604086	50.675182	19934	1	Czech Republic	CZE	Europe	1308767331.40039	18
995	47.684101	16.382799	16.559947	48.120323	19942	1	Austria	AUT	Europe	1428424092.08398	18
995	48.120323	16.382799	16.559947	48.15773	19943	1	Austria	AUT	Europe	123053483.929688	18
1990	48.15773	16.382799	16.559947	48.187503	19944	1	Austria	AUT	Europe	98004934.742188	18
3981	48.187503	16.382799	16.559947	48.215492	19945	1	Austria	AUT	Europe	92184405.128906	18
3981	48.215492	16.382799	16.559947	48.243114	19946	1	Austria	AUT	Europe	91025075.537109	18
1990	48.243114	16.382799	16.559947	48.279388	19947	1	Austria	AUT	Europe	119611423.966797	18
995	48.279388	16.382799	16.559947	48.279415	19948	1	Austria	AUT	Europe	89062.566406	18
996	48.279415	16.382799	16.559947	48.570564	19949	1	Austria	AUT	Europe	963139639.445312	18
1990	44.35577	25.614667	27.329792	44.405067	20092	1	Romania	ROU	Europe	1465979184.16602	18
3981	44.405067	25.614667	27.329792	44.422367	20093	1	Romania	ROU	Europe	514754939.947266	18
7961	44.422367	25.614667	27.329792	44.433883	20094	1	Romania	ROU	Europe	342738663.369141	18
3980	44.433883	25.614667	26.095224	44.464103	20110	1	Romania	ROU	Europe	252092631.804688	18
995	44.464103	25.614667	26.07929	44.568645	20111	1	Romania	ROU	Europe	844139172.404297	18
995	44.464103	26.07929	26.095224	44.568645	20112	1	Romania	ROU	Europe	28949306.369141	18
3981	44.433883	26.095224	26.12644	46.358444	20115	1	Romania	ROU	Europe	1060357928.5625	18
995	44.433883	26.12644	26.825674	44.457035	20116	1	Romania	ROU	Europe	280999504.716797	18
996	52.934307	-6.461147	-6.193201	53.24662	20433	1	Ireland	IRL	Europe	1726754651.63184	18
509528	51.51165	-0.622618	-0.038898	51.556022	20871	1	United Kingdom	GBR	Europe	515975527.847229	18
63691	51.556022	-0.227373	-0.038898	51.597316	20881	1	United Kingdom	GBR	Europe	155190523.657471	18
63691	51.51165	-0.038898	0.027898	51.663616	20958	1	United Kingdom	GBR	Europe	202454139.283249	18
15923	53.24662	-6.380084	-6.339322	53.349811	21213	1	Ireland	IRL	Europe	87215362.071289	18
15923	53.349811	-6.469381	-6.339322	53.399875	21214	1	Ireland	IRL	Europe	135251381.201172	18
127382	53.24662	-6.339322	-6.245835	53.830055	21223	1	Ireland	IRL	Europe	1137366063.32129	18
63691	53.24662	-6.245835	-6.167691	53.830055	21224	1	Ireland	IRL	Europe	950702596.641602	18
31845	53.24662	-6.167691	-6.11585	53.830055	21225	1	Ireland	IRL	Europe	630699392.307617	18
7961	52.162696	4.85406	4.929602	52.278324	22222	1	Netherlands	NLD	Europe	176685174.666504	18
15923	52.278324	4.799904	4.929602	52.313751	22223	1	Netherlands	NLD	Europe	93101265.702637	18
31846	52.313751	4.799904	4.929602	52.347461	22224	1	Netherlands	NLD	Europe	88658247.203125	18
63691	52.347461	4.799904	4.929602	52.362258	22225	1	Netherlands	NLD	Europe	38937876.760742	18
127382	52.362258	4.799904	4.929602	52.38219	22226	1	Netherlands	NLD	Europe	52471099.335449	18
63691	52.162696	4.929602	5.00445	52.38219	22227	1	Netherlands	NLD	Europe	332706005.54248	18
7961	52.244224	5.00445	5.070371	52.38219	22229	1	Netherlands	NLD	Europe	184354026.73584	18
31845	52.38219	4.779381	4.908549	52.440902	22280	1	Netherlands	NLD	Europe	154065291.090332	18
15923	52.440902	4.779381	4.908549	52.494041	22281	1	Netherlands	NLD	Europe	139618361.935059	18
15922	52.38219	4.908549	4.951099	52.499282	22285	1	Netherlands	NLD	Europe	101283246.617188	18
7961	52.38219	4.951099	4.973	52.499282	22286	1	Netherlands	NLD	Europe	52131712.907227	18
1990	52.38219	4.973	5.07448	52.44749	22287	1	Netherlands	NLD	Europe	134632247.473633	18
995	52.413326	13.291644	13.41053	52.434913	22728	1	Germany	DEU	Europe	52151856.160156	18
1990	52.434913	13.291644	13.41053	52.464164	22729	1	Germany	DEU	Europe	70708028.693359	18
3981	52.464164	13.291644	13.41053	52.486755	22730	1	Germany	DEU	Europe	54641066.447266	18
7961	52.486755	13.291644	13.41053	52.50024	22731	1	Germany	DEU	Europe	32629674.294922	18
15923	52.50024	13.291644	13.41053	52.516403	22732	1	Germany	DEU	Europe	39122824.660156	18
15923	52.516403	13.291644	13.41053	52.527244	22733	1	Germany	DEU	Europe	26248894.681641	18
7961	52.527244	13.291644	13.41053	52.541435	22734	1	Germany	DEU	Europe	34369913.580078	18
3981	52.541435	13.291644	13.41053	52.557571	22735	1	Germany	DEU	Europe	39094111.125	18
1990	52.557571	13.291644	13.41053	52.597	22736	1	Germany	DEU	Europe	95588649.300781	18
995	52.597	13.291644	13.41053	52.602077	22737	1	Germany	DEU	Europe	12314540.560547	18
996	52.602077	13.291644	13.41053	53.225769	22738	1	Germany	DEU	Europe	1523791172.74219	18
31846	51.51165	13.41053	13.448593	53.225769	22739	1	Germany	DEU	Europe	1324390730.01563	18
15923	51.51165	13.448593	13.5225	53.225769	22740	1	Germany	DEU	Europe	2571572017.00391	18
1990	53.225769	9.905739	9.938416	53.557197	22816	1	Germany	DEU	Europe	225050297.484375	18
3981	53.225769	9.938416	9.962067	53.557197	22817	1	Germany	DEU	Europe	162887186.270508	18
7961	53.225769	9.962067	9.991585	53.557197	22818	1	Germany	DEU	Europe	203293897.271484	18
1990	53.557197	9.878049	9.921855	53.813014	22821	1	Germany	DEU	Europe	234488794.335938	18
3981	53.557197	9.921855	9.959918	53.813014	22822	1	Germany	DEU	Europe	203747134.611328	18
7962	53.557197	9.959918	9.991585	53.813014	22823	1	Germany	DEU	Europe	169510036.300781	18
15923	53.225769	9.991585	10.02849	53.813014	22824	1	Germany	DEU	Europe	451717510.44043	18
995	53.225769	10.02849	10.145163	53.546703	22825	1	Germany	DEU	Europe	778001806.038086	18
995	53.546703	10.02849	10.145163	53.559822	22826	1	Germany	DEU	Europe	31928025.167969	18
1990	53.559822	10.02849	10.145163	53.580707	22827	1	Germany	DEU	Europe	50848759.97168	18
1990	53.580707	10.02849	10.145163	53.601097	22828	1	Germany	DEU	Europe	49667824.456055	18
995	53.601097	10.02849	10.145163	53.611446	22829	1	Germany	DEU	Europe	25218212.366211	18
996	53.611446	10.02849	10.145163	53.813014	22830	1	Germany	DEU	Europe	492413873.439453	18
3980	55.663627	12.391283	12.501973	55.74546	22933	1	Denmark	DNK	Europe	199212218.544922	18
995	55.74546	12.391283	12.501973	55.82936	22934	1	Denmark	DNK	Europe	204678321.1875	18
15923	55.663627	12.501973	12.552501	56.673141	22938	0			Europe	1135413638.22656	18
15923	55.663627	12.552501	12.693157	55.682243	22939	1	Denmark	DNK	Europe	57540348.021484	18
7961	55.682243	12.552501	12.693157	55.704151	22940	0			Europe	67750710.1875	18
1990	55.704151	12.552501	12.693157	55.711997	22941	0			Europe	24273070.853516	18
995	55.711997	12.552501	12.572705	55.845603	22942	1	Denmark	DNK	Europe	59479754.398438	18
996	55.711997	12.572705	12.693157	55.845603	22943	0			Europe	354605789.783203	18
995	59.681816	10.615944	10.72538	59.883232	23200	1	Norway	NOR	Europe	542731983.941406	18
3981	59.883232	10.511897	10.72538	59.912414	23201	1	Norway	NOR	Europe	153926042.777344	18
7962	59.912414	10.511897	10.72538	59.932563	23202	1	Norway	NOR	Europe	106358741.046875	18
31846	59.231948	10.72538	10.792849	59.932563	23203	1	Norway	NOR	Europe	1157006682.16211	18
7961	59.231948	10.792849	10.857549	59.932563	23204	1	Norway	NOR	Europe	1109521889.09961	18
1990	59.932563	10.249036	10.680835	59.960147	23241	1	Norway	NOR	Europe	294718768.632812	18
995	59.960147	10.249036	10.680835	60.170902	23242	1	Norway	NOR	Europe	2259930318.7793	18
7961	59.932563	10.680835	10.779714	60.87709	23244	1	Norway	NOR	Europe	2343607303.53516	18
7961	59.932563	10.779714	11.10128	59.960636	23245	1	Norway	NOR	Europe	223373202.550781	18
995	59.960636	10.779714	10.999176	60.196796	23246	1	Norway	NOR	Europe	1287583304.00586	18
995	51.51165	20.840471	20.985614	52.185375	23344	1	Poland	POL	Europe	1961661684.0918	18
995	52.185375	20.840471	20.985614	52.239589	23345	1	Poland	POL	Europe	159139291.427734	18
995	52.239589	20.840471	20.985614	52.27285	23346	1	Poland	POL	Europe	97730282.816406	18
996	52.27285	20.840471	20.985614	52.41864	23347	1	Poland	POL	Europe	429239914.779297	18
7961	51.51165	20.985614	21.021429	52.41864	23348	1	Poland	POL	Europe	653355136.417969	18
995	51.51165	21.021429	21.131069	52.175712	23364	1	Poland	POL	Europe	1460414332.03906	18
995	52.175712	21.021429	21.131069	52.210098	23365	1	Poland	POL	Europe	76213023.955078	18
1990	52.210098	21.021429	21.131069	52.243915	23366	1	Poland	POL	Europe	75009447.720703	18
31846	55.640705	37.482131	37.596897	55.686031	23473	1	Russia	RUS	Europe	114283192.054688	18
63691	55.686031	37.482131	37.596897	55.747421	23474	1	Russia	RUS	Europe	154997726.128906	18
63691	55.747421	37.482131	37.596897	55.784591	23475	1	Russia	RUS	Europe	93965540.988281	18
31845	55.784591	37.482131	37.596897	55.810317	23476	1	Russia	RUS	Europe	65087683.402344	18
31846	55.810317	37.482131	37.596897	55.900882	23477	1	Russia	RUS	Europe	229475503.640625	18
254764	51.51165	37.596897	37.666339	55.900882	23478	1	Russia	RUS	Europe	6388328703.03906	18
31846	55.663188	37.666339	37.900398	55.728977	23489	1	Russia	RUS	Europe	338581836.269531	18
31845	55.728977	37.666339	37.729175	55.900882	23490	1	Russia	RUS	Europe	238235320.828125	18
15923	59.236629	17.287519	18.089752	59.287322	23595	1	Sweden	SWE	Europe	985992755.783203	18
31846	59.287322	17.287519	18.089752	59.31343	23596	0			Europe	508380773.904297	18
63691	59.31343	17.287519	18.089752	59.332698	23597	0			Europe	375441182.535156	18
127382	59.332698	17.287519	18.089752	59.346664	23598	0			Europe	272263673.171875	18
3981	59.217948	18.089752	18.202447	59.267303	23602	1	Sweden	SWE	Europe	134776586.765625	18
7961	59.267303	18.089752	18.202447	59.30561	23603	1	Sweden	SWE	Europe	104741830.703125	18
15923	59.30561	18.089752	18.202447	59.346664	23604	1	Sweden	SWE	Europe	112383923.816406	18
15922	59.346664	18.001871	18.099868	60.170909	23773	1	Sweden	SWE	Europe	1987539649.10742	18
7961	59.346664	18.099868	18.911424	59.441635	23774	1	Sweden	SWE	Europe	1875962555.45898	18
1990	59.441635	18.099868	18.52876	59.496711	23775	0			Europe	576218977.371094	18
996	60.154991	24.735782	24.880479	60.170909	23792	1	Finland	FIN	Europe	57367619.40625	18
7961	59.346664	24.880479	24.941499	60.170909	23793	0			Europe	1237585532.09375	18
995	60.160675	24.941499	25.716667	60.165676	23795	0			Europe	96554932.101562	18
1991	60.165676	24.941499	25.716667	60.168392	23796	0			Europe	52444309.183594	18
3981	60.168392	24.941499	25.716667	60.170909	23797	0			Europe	48605610.75	18
15923	60.170909	24.826541	25.716667	60.222389	23821	0			Europe	1142495684.09766	18
7961	60.222389	24.826541	25.716667	60.318195	23822	1	Finland	FIN	Europe	2131007593.19531	18
3981	1.244455	103.70156	103.860534	1.254119	24148	0			Asia	19042707.231934	18
7961	1.254119	103.70156	103.860534	1.258956	24149	0			Asia	9531232.380859	18
15923	1.258956	103.70156	103.860534	1.271039	24150	0			Asia	23809438.759521	18
31846	1.271039	103.70156	103.860534	1.281916	24151	0			Asia	21433122.263916	18
63691	1.281916	103.70156	103.860534	1.291255	24152	3	Singapore	SGP	Asia	18402566.765869	18
