origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
2076	32.771327	-108.597282	-107.248443	34.209793	995	1	United States of America	USA	North America	28831656138.7578	11
2124	31.569952	-105.715888	-104.276847	33.095909	995	1	United States of America	USA	North America	32206805118.1641	11
2126	33.095909	-105.628715	-104.523643	34.209793	995	1	United States of America	USA	North America	18325184437.2813	11
2131	31.569952	-103.908332	-102.551254	32.442527	995	1	United States of America	USA	North America	17304798528.6016	11
2134	32.442558	-104.276847	-103.350746	34.209793	995	1	United States of America	USA	North America	24274561085.1875	11
2136	32.792491	-103.350746	-102.428535	34.209793	996	1	United States of America	USA	North America	19424732037.6406	11
2160	32.455486	-101.822486	-100.58654	33.60165	995	1	United States of America	USA	North America	20938778531	11
2163	32.465526	-100.58654	-99.776405	34.209793	996	1	United States of America	USA	North America	20961652678.4453	11
2181	32.910305	-99.696762	-98.55046	33.950511	995	1	United States of America	USA	North America	17705847407.1016	11
3014	-54.805145	-83.925025	-68.3199	-53.175254	995	0			High Seas	536188411536.234	11
3015	-54.805145	-68.3199	-53.828998	-53.175254	995	0			High Seas	497903972259.578	11
3017	-53.161479	-83.925025	-70.90892	-51.833332	995	0			High Seas	351916481577.867	11
3021	-53.161479	-70.8675	-61.266666	-51.833332	995	0			High Seas	259577786249.664	11
3023	-53.161479	-61.266666	-53.828998	-51.833332	996	0			High Seas	201092258682.938	11
3025	-42.45578	-83.925025	-73.764007	-41.480743	995	0			High Seas	165129439771.688	11
3026	-51.833332	-73.764007	-72.997451	-41.82323	995	1	Chile	CHL	South America	139562260029.758	11
3028	-51.833332	-72.997451	-71.692939	-45.575374	995	1	Argentina	ARG	South America	153565285018.742	11
3030	-45.412338	-72.997451	-71.692939	-41.487689	995	1	Chile	CHL	South America	87439435636.2891	11
3032	-51.833332	-71.692939	-69.202377	-45.862197	995	1	Argentina	ARG	South America	280506323360.828	11
3033	-51.833332	-69.202377	-65.107673	-45.862197	995	0			South America	461177181813.133	11
3034	-45.862197	-71.692939	-65.31797	-41.480743	995	1	Argentina	ARG	South America	478864489711.633	11
3035	-45.862197	-65.31797	-65.107673	-41.480743	996	0			South America	15796745928.1641	11
3037	-51.833332	-65.040992	-61.266666	-41.480743	995	0			High Seas	708607382027.785	11
3039	-41.480743	-83.925025	-73.352996	-39.868976	995	0			High Seas	278437995969.703	11
3056	-41.121109	-72.475082	-71.314735	-39.868976	995	1	Chile	CHL	South America	23676876484.1016	11
3058	-41.480743	-71.305961	-53.828998	-39.868976	996	1	Argentina	ARG	South America	460294854786.77	11
3059	-39.868976	-83.925025	-73.262573	-38.710098	995	0			High Seas	197851046421.211	11
3079	-39.868976	-71.739555	-70.061882	-38.710098	995	1	Argentina	ARG	South America	31130677878.0937	11
3080	-39.868976	-70.061882	-68.065811	-38.710098	995	1	Argentina	ARG	South America	37038828974.8906	11
3083	-39.868976	-67.567016	-62.274879	-38.710098	995	1	Argentina	ARG	South America	98200192906.3281	11
3084	-39.868976	-62.274879	-53.828998	-38.710098	996	0			High Seas	156720648664.957	11
3085	-38.710098	-83.925025	-73.65673	-36.204898	995	0			High Seas	401647180020.219	11
3122	-38.710098	-71.549835	-70.629997	-36.204898	995	1	Argentina	ARG	South America	35979716084.8398	11
3123	-38.710098	-70.629997	-63.616672	-36.204898	996	1	Argentina	ARG	South America	274328134204.887	11
3126	-38.416095	-63.616672	-61.354785	-36.204898	995	1	Argentina	ARG	South America	77935252464.5742	11
3129	-38.710098	-61.352375	-59.123447	-37.33929	995	1	Argentina	ARG	South America	48067582431.8125	11
3130	-37.33929	-61.353797	-59.150238	-36.204898	995	1	Argentina	ARG	South America	38672324278.0742	11
3132	-38.710098	-59.123447	-57.574317	-38.003059	995	1	Argentina	ARG	High Seas	17309039974.6055	11
3135	-37.989696	-59.123447	-57.549674	-36.204898	996	1	Argentina	ARG	South America	43643476818.4883	11
3138	-38.710098	-57.529987	-53.828998	-36.204898	996	0			High Seas	144765201538.898	11
3139	-36.204898	-83.925025	-72.172393	-34.595397	995	0			High Seas	287589223406.414	11
3173	-36.204898	-70.975799	-67.690933	-34.595397	995	1	Argentina	ARG	South America	80381319004.4648	11
3174	-36.204898	-67.690933	-62.987873	-34.595397	995	1	Argentina	ARG	South America	115084805942.512	11
3175	-36.204898	-62.987873	-60.178333	-34.595397	996	1	Argentina	ARG	South America	68749998019.957	11
3180	-36.204898	-59.149929	-58.410064	-34.866378	995	1	Argentina	ARG	South America	15081568103.8555	11
3205	-36.204898	-57.885875	-56.254653	-34.595397	995	0			High Seas	39916324120.7148	11
3213	-36.204898	-56.029602	-55.304668	-34.84328	995	0			High Seas	15030072655.1016	11
3215	-36.204898	-55.304668	-53.828998	-34.863365	995	0			High Seas	30147527043.2969	11
3217	-34.595397	-83.925025	-71.653564	-33.451374	995	0			High Seas	209909764950.953	11
3248	-34.595397	-70.341026	-64	-33.451374	995	1	Argentina	ARG	South America	108466569482.469	11
3250	-34.595397	-63.59378	-60.570899	-33.451374	995	1	Argentina	ARG	South America	51707962090.6367	11
3283	-34.595397	-57.843734	-53.828998	-33.451374	996	1	Uruguay	URY	South America	68674161136.9766	11
3307	-29.949192	-71.545898	-71.276664	-23.622177	996	0			High Seas	23664638561.332	11
3338	-28.573595	-71.276664	-70.658905	-23.622177	996	0			High Seas	42227336319.457	11
3349	-32.832	-70.603492	-70.475776	-23.622177	996	1	Chile	CHL	South America	16571520814.375	11
3359	-32.874103	-70.475776	-68.834205	-31.529796	995	1	Argentina	ARG	South America	32319021999.0742	11
3363	-31.529796	-70.475776	-68.484161	-28.798	995	1	Argentina	ARG	South America	77992710105.3359	11
3364	-28.798	-70.475776	-68.484161	-27.392751	995	1	Chile	CHL	South America	39315918134.0664	11
3369	-27.381254	-70.311157	-68.484161	-26.246133	996	1	Chile	CHL	South America	28796212680.5859	11
3370	-26.246133	-70.475776	-69.124671	-24.268175	995	1	Chile	CHL	South America	36619996852.625	11
3371	-26.246133	-69.124671	-68.484161	-24.268175	995	1	Chile	CHL	South America	17360215663.5313	11
3380	-33.451374	-68.484161	-66.309181	-31.419576	995	1	Argentina	ARG	South America	64890178475.2656	11
3381	-33.451374	-66.309181	-64.650253	-31.419576	995	1	Argentina	ARG	South America	49493850057.2969	11
3385	-33.451374	-64.174301	-63.304744	-31.419576	995	1	Argentina	ARG	South America	25943093235.0742	11
3386	-33.451374	-63.304744	-62.091529	-31.419576	995	1	Argentina	ARG	South America	36196074390.9687	11
3399	-32.813659	-61.617855	-60.535331	-31.667383	996	1	Argentina	ARG	South America	18180516536.3047	11
3404	-31.419576	-68.484161	-65.183868	-28.31348	995	1	Argentina	ARG	South America	146515950432.078	11
3405	-28.31348	-68.484161	-65.183868	-27.103109	995	1	Argentina	ARG	South America	55914260277.7695	11
3409	-26.822902	-68.484161	-65.406333	-24.788898	995	1	Argentina	ARG	South America	86178188468.1211	11
3410	-24.788898	-68.484161	-65.406333	-23.622177	995	1	Argentina	ARG	South America	48790037496.6524	11
3419	-31.268383	-65.183868	-64.075782	-28.637804	995	1	Argentina	ARG	South America	41696059847.8867	11
3420	-31.268383	-64.075782	-60.535331	-28.637804	995	1	Argentina	ARG	South America	133223284821.313	11
3421	-28.637804	-65.183868	-60.535331	-27.576459	995	1	Argentina	ARG	South America	69314303415.543	11
3422	-27.576459	-65.183868	-60.535331	-23.622177	996	1	Argentina	ARG	South America	252652609107.422	11
3425	-33.451374	-60.224895	-58.880176	-32.070346	995	1	Argentina	ARG	South America	27367333573.5781	11
3429	-33.451374	-58.225555	-55.795024	-32.070346	996	1	Uruguay	URY	South America	49465466493.6953	11
3431	-32.070346	-60.518173	-57.085853	-31.385791	995	1	Argentina	ARG	South America	34232720846.4961	11
3432	-31.385791	-60.535331	-59.525848	-28.298969	995	1	Argentina	ARG	South America	44526843805.3008	11
3433	-31.385791	-59.525848	-57.085853	-28.298969	995	1	Argentina	ARG	South America	107624671490.961	11
3434	-32.070346	-57.085853	-55.795024	-29.126577	995	1	Uruguay	URY	South America	54716228725.2617	11
3438	-33.451374	-55.795024	-54.176147	-32.370082	995	1	Uruguay	URY	South America	25839316483.6914	11
3440	-32.370082	-55.795024	-54.176147	-31.337406	995	1	Uruguay	URY	South America	24390433943.082	11
3453	-28.298969	-60.535331	-58.835124	-27.459478	995	1	Argentina	ARG	South America	20009943921.1445	11
3458	-27.454183	-60.535331	-58.829586	-25.53947	996	1	Argentina	ARG	South America	45225907977.7305	11
3459	-28.298969	-58.829586	-56.68748	-27.49258	995	1	Argentina	ARG	South America	24220299193.5312	11
3464	-27.459478	-58.829586	-58.205577	-25.53947	995	1	Argentina	ARG	South America	16591038385.5703	11
3465	-27.49258	-58.205577	-56.438064	-25.78123	995	1	Paraguay	PRY	South America	41936859159	11
3468	-28.298969	-55.902324	-54.482852	-27.338491	995	1	Argentina	ARG	South America	19103013330.707	11
3472	-27.338491	-55.859935	-54.566844	-25.556602	995	1	Paraguay	PRY	South America	31892541996.5664	11
3473	-27.338491	-54.566844	-53.828998	-25.596294	995	1	Argentina	ARG	South America	17795742497.6523	11
3476	-25.53947	-60.535331	-57.650497	-23.622177	995	1	Paraguay	PRY	South America	75376729105.4941	11
3484	-25.53947	-57.302013	-54.624122	-23.622177	995	1	Paraguay	PRY	South America	69969594257.7754	11
3501	-32.172821	-52.098785	-15.413137	-31.801706	996	0			High Seas	198915067980.301	11
3502	-31.801706	-53.828998	-15.413137	-31.760354	7961	0			High Seas	23157747442.4766	11
3503	-31.760354	-53.828998	-52.679218	-30.848321	995	1	Brazil	BRA	South America	15209136255.9727	11
3511	-31.760354	-50.804943	-15.413137	-30.848321	996	0			High Seas	468158082240.883	11
3512	-30.848321	-53.828998	-51.811534	-30.097599	995	1	Brazil	BRA	South America	21776674671.3047	11
3522	-30.848321	-50.510559	-15.413137	-30.097599	996	0			High Seas	378844500172.305	11
3523	-30.097599	-53.828998	-15.413137	-30.043577	63691	0			High Seas	29716824323.2344	11
3611	-30.02119	-49.316093	-15.413137	-28.491559	996	0			High Seas	736633172593.652	11
3644	-28.491559	-51.805603	-50.361705	-27.650686	995	1	Brazil	BRA	South America	17051696966.1172	11
3656	-26.478715	-52.374488	-51.085243	-25.450813	995	1	Brazil	BRA	South America	18266183855.4043	11
3887	-25.450813	-45.382656	-15.413137	-23.622177	996	0			High Seas	746584279723.235	11
3888	-23.622177	-83.925025	-70.440658	-19.87363	995	0			High Seas	674535903673.547	11
3900	-23.622177	-70.089447	-68.925163	-22.466526	995	1	Chile	CHL	South America	18119860399.2578	11
3906	-22.349248	-70.089447	-68.654098	-20.956615	995	1	Chile	CHL	South America	26652084640.2734	11
3907	-20.956615	-70.089447	-68.654098	-19.87363	996	1	Chile	CHL	South America	20554314897.1055	11
3908	-23.622177	-68.654098	-68.200378	-19.87363	995	1	Chile	CHL	South America	22696684999.3594	11
3909	-23.622177	-68.200378	-59.677871	-19.87363	995	1	Bolivia	BOL	South America	426326053036.76	11
3910	-23.622177	-59.677871	-56.14236	-21.127937	995	1	Paraguay	PRY	South America	118187720933.848	11
3911	-21.127937	-59.677871	-56.14236	-19.87363	996	1	Brazil	BRA	South America	58671089519.2344	11
3912	-23.622177	-56.14236	-54.813945	-22.535919	995	1	Brazil	BRA	South America	19437785557.1699	11
3915	-22.195516	-56.14236	-54.813945	-19.87363	996	1	Brazil	BRA	South America	40954775050.5039	11
3926	-23.622177	-54.626983	-53.269882	-22.772081	995	1	Brazil	BRA	South America	15553897091.4922	11
3930	-22.772081	-54.626983	-53.029857	-21.797277	995	1	Brazil	BRA	South America	20850578325.2402	11
3933	-21.797277	-54.591407	-53.029857	-20.524593	996	1	Brazil	BRA	South America	26408820062.8887	11
3987	-21.717838	-53.029857	-51.671367	-20.797794	995	1	Brazil	BRA	South America	16619463812.4258	11
3990	-20.797794	-53.029857	-51.699943	-19.87363	995	1	Brazil	BRA	South America	16243134644.4609	11
4586	-23.622177	-41.777694	-40.304676	-22.374164	996	0			High Seas	24748523596.3633	11
4621	-19.87363	-83.925025	-77.017753	-12.150437	995	0			High Seas	688356998843.441	11
4628	-19.87363	-77.017753	-74.121986	-14.077271	995	0			High Seas	217584519704.402	11
4635	-13.419557	-76.125122	-74.121986	-12.237334	996	1	Peru	PER	South America	30098071580.7988	11
4640	-12.007604	-83.925025	-79.030776	-8.100518	995	0			High Seas	240708764909.247	11
4642	-8.100518	-83.925025	-79.842788	-6.775565	995	0			High Seas	67595997266.7725	11
4644	-6.775565	-83.925025	-80.632583	-3.999366	995	0			High Seas	113782933545.809	11
4645	-6.775565	-80.632583	-79.862243	-3.999366	995	1	Peru	PER	South America	26622046805.2832	11
4647	-6.154322	-79.862243	-79.025337	-3.999366	996	1	Peru	PER	South America	22438335699.7876	11
4648	-3.999366	-83.925025	-79.959564	-3.246818	995	0			High Seas	37054617370.4624	11
4656	-11.941288	-79.025337	-77.594474	-10.933021	995	0			High Seas	18240332057.7441	11
4659	-11.941288	-76.46672	-74.121986	-10.933021	996	1	Peru	PER	South America	29890161914.2285	11
4660	-10.933021	-79.025337	-77.760459	-9.051317	995	0			High Seas	29950300117.0127	11
4661	-10.933021	-77.760459	-74.121986	-9.051317	995	1	Peru	PER	South America	86153256138.2539	11
4662	-9.051317	-79.025337	-74.121986	-7.165788	995	1	Peru	PER	South America	115731790872.263	11
4663	-7.165788	-79.025337	-74.121986	-3.246818	996	1	Peru	PER	South America	239160166719.813	11
4664	-3.246818	-83.925025	-80.908309	-2.18667	995	0			High Seas	39676921053.3218	11
4677	-3.246818	-78.979324	-74.121986	-2.18667	996	1	Peru	PER	South America	63885435803.47	11
4678	-2.18667	-83.925025	-79.987403	-1.809999	995	0			High Seas	18390926741.7534	11
4690	-1.809999	-83.925025	-80.737426	-0.189277	995	0			High Seas	64031728017.8647	11
4707	-1.809999	-78.413238	-76.539344	-0.189277	996	1	Ecuador	ECU	South America	37642335482.697	11
4711	-0.09532	-83.925025	-78.476905	0.86422	995	0			High Seas	64783890157.166	11
4712	0.86422	-83.925025	-78.476905	6.302134	996	0			High Seas	367989636966.224	11
4715	-0.10204	-78.452476	-76.539344	1.212586	995	1	Ecuador	ECU	South America	31168758152.7422	11
4716	1.212586	-78.476905	-76.609306	2.482414	995	1	Colombia	COL	South America	29403950041.7052	11
4718	2.482414	-78.476905	-76.554878	3.40791	995	1	Colombia	COL	South America	22072687161.874	11
4723	3.448352	-78.476905	-76.539344	6.302134	996	0			High Seas	68776208319.7859	11
4724	-2.18667	-76.539344	-74.121986	2.931365	995	1	Colombia	COL	South America	153369946497.039	11
4754	4.821453	-76.539344	-75.576385	6.092041	995	1	Colombia	COL	South America	15231287231.9551	11
4771	5.055824	-75.303207	-74.121986	6.197294	996	1	Colombia	COL	South America	16789697324.6035	11
4777	6.302134	-83.925025	-82.435569	8.992365	995	0			High Seas	50104974388.2769	11
4778	6.302134	-82.435569	-80.988388	8.992365	995	0			High Seas	48682852625.5239	11
4781	6.302134	-80.429542	-79.711067	8.492165	995	0			High Seas	19663516489.231	11
4794	8.992365	-83.440589	-79.900001	11.004364	996	0			High Seas	89642845527.4297	11
4803	6.302134	-79.464385	-75.898498	9.035761	996	1	Colombia	COL	High Seas	121897245734.238	11
4813	9.035761	-79.349243	-75.557785	11.004364	996	0			High Seas	93930123660.3906	11
4815	6.302134	-75.492179	-74.121986	8.94384	995	1	Colombia	COL	South America	45258867293.3999	11
4820	9.320549	-75.478546	-74.121986	10.391763	995	1	Colombia	COL	South America	18277722347.1792	11
4825	11.004364	-83.925025	-77.063003	17.923311	995	0			High Seas	608024910330.728	11
4831	18.018075	-83.925025	-78.152084	18.522905	995	0			High Seas	38032214518.6953	11
4852	11.245987	-76.784446	-74.121986	17.950647	995	0			High Seas	228736623321.278	11
4857	18.004718	-76.744132	-74.121986	18.522905	996	0			North America	17731117364.2305	11
4858	18.522905	-83.925025	-81.380096	19.343524	995	0			High Seas	27360258966.4219	11
4860	19.343524	-83.925025	-80.440574	23.123762	995	0			North America	175158306931.535	11
4862	23.196781	-83.925025	-81.79853	24.553745	995	0			High Seas	39105635893.0859	11
4865	23.197244	-81.792411	-80.440574	24.553745	996	0			North America	24851458083.293	11
4867	24.57921	-83.925025	-81.648262	25.575963	995	0			High Seas	31049504988.4492	11
4876	18.522905	-80.440574	-74.121986	21.382352	995	1	Cuba	CUB	North America	238223791378.574	11
4877	21.382352	-80.440574	-74.121986	25.000492	995	0			North America	308275619928.531	11
4883	25.077777	-80.27658	-77.343154	25.505884	995	0			North America	17212105408.8594	11
4884	25.077777	-77.343154	-74.121986	25.505884	996	0			North America	18900453993.2695	11
4904	25.575963	-80.126136	-74.121986	25.807437	996	0			North America	19111924332.0234	11
4905	25.807437	-83.925025	-82.48851	27.253677	995	0			High Seas	28776277200.6211	11
5090	25.807437	-80.037368	-78.807144	26.71117	995	0			North America	15363048819.4844	11
5094	26.776756	-80.054489	-78.805656	28.049964	996	0			High Seas	22196767387.1836	11
5101	25.807437	-78.661979	-74.121986	28.049964	996	0			High Seas	141521195307.188	11
5123	28.344779	-83.925025	-82.645439	29.634006	995	0			North America	23371805566.2969	11
5534	29.272901	-81.058708	-80.352851	31.898653	995	0			High Seas	26683369884.8066	11
5588	28.049964	-80.352851	-79.820648	32.595813	995	0			High Seas	34747080838.5215	11
5619	28.049964	-79.820648	-78.981597	32.80149	995	0			High Seas	57322194853.7324	11
5631	28.049964	-78.981597	-74.121986	33.608074	995	0			High Seas	390050852996.646	11
5663	33.779922	-77.808525	-74.121986	34.209793	996	0			High Seas	23686497386.0176	11
5664	-19.87363	-74.121986	-70.320686	-16.53053	995	0			High Seas	165803324824.729	11
5670	-19.87363	-70.282684	-67.849388	-18.438371	995	1	Chile	CHL	South America	45816365040.3555	11
5672	-18.438371	-70.225608	-68.09922	-16.53053	995	1	Bolivia	BOL	South America	52710181713.7988	11
5677	-16.377109	-74.121986	-71.520004	-13.524682	995	1	Peru	PER	South America	95207061600.5117	11
5678	-16.53053	-71.520004	-70.0223	-13.524682	995	1	Peru	PER	South America	57770318617.4512	11
